206.6,1.309,2.69,
210.10000000000002,1.327,2.803,
213.8,1.348,2.934,
217.5,1.385,3.096,
221.4,1.444,3.297,
225.39999999999998,1.543,3.556,
229.6,1.778,3.889,
233.9,2.249,4.168,
238.4,2.825,4.17,
243.10000000000002,3.342,3.975,
248.0,3.661,3.631,
253.0,3.844,3.358,
258.29999999999995,4.062,3.096,
263.79999999999995,4.181,2.712,
269.5,4.113,2.371,
275.5,3.978,2.18,
281.8,3.867,2.09,
288.3,3.792,2.058,
295.20000000000005,3.754,2.063,
302.4,3.752,2.1,
310.0,3.79,2.171,
317.90000000000003,3.89,2.303,
326.29999999999995,4.196,2.562,
335.1,5.149,2.451,
344.4,5.406,1.368,
354.2,5.05,0.819,
364.70000000000005,4.751,0.568,
375.7,4.518,0.426,
387.5,4.339,0.337,
399.9,4.196,0.275,
413.3,4.081,0.224,
427.5,3.99,0.183,
442.8,3.919,0.118,
459.2,3.805,0.027,
476.9,3.691,0.011,
495.9,3.605,0.006,
516.5999999999999,3.535,0.004,
539.1,3.474,0.002,
563.6,3.421,0.0,
590.4000000000001,3.375,0.0,
619.9,3.334,0.0,
652.5,3.295,0.0,
688.8,3.262,0.0,
729.3,3.234,0.0,
774.9,3.209,0.0,
826.6,3.178,0.0,
